Pos	Channel	Cell	MothCell	BirthFr	DivFr	Lb	Lri	Lrt	Lc	Ld	Tri	Trt	Tn	Tc	Td	Tn-Trt	Tc-Trt	Tc-Tn	(Tn-Trt)/Td	(Tc-Trt)/ Td	(Tc-Tn)/ Td
5	5	43	29	122	134	2.017	0.962	1.777	3.062	4.217	-52	-8	28	28	48	36	36	0	0.75	0.75	0
5	4	15	1	20	35	2.084	1.092	1.8	3.193	4.071	-60	-8	40	40	60	48	48	0	0.8	0.8	0
5	4	32	29	84	108	1.492	1.151	1.817	2.392	3.501	-36	28	60	80	96	32	52	20	0.333333333	0.541666667	0.208333333
5	2	21	21	84	93	2.827	2.035	1.928	3.553	4.488	--	-24	20	24	36	44	48	4	1.222222222	1.333333333	0.111111111
5	2	46	38	138	152	1.917	1.176	2.113	2.61	3.565	-40	12	32	28	56	20	16	-4	0.357142857	0.285714286	-0.071428571
5	1	30	28	79	100	1.674	0.951	1.719	2.92	4.111	-60	4	56	60	84	52	56	4	0.619047619	0.666666667	0.047619048
5	2	1	1	23	46	1.789	1.134	1.732	2.408	3.42	-68	-4	64	72	92	68	76	8	0.739130435	0.826086957	0.086956522
5	1	20	20	59	83	1.733	1.884	1.601	2.316	3.845	--	-8	44	68	96	52	76	24	0.541666667	0.791666667	0.25
5	5	37	29	105	126	1.711	1.15	2.391	3.145	4.227	-28	28	56	52	84	28	24	-4	0.333333333	0.285714286	-0.047619048
5	4	26	17	64	81	1.794	1.012	1.935	2.749	4.943	-52	4	32	48	68	28	44	16	0.411764706	0.647058824	0.235294118
5	4	36	1	97	125	1.407	1.032	1.751	2.209	3.1	-40	24	64	92	112	40	68	28	0.357142857	0.607142857	0.25
5	5	24	1	59	71	2.217	1.001	2.043	2.849	3.758	-56	-4	20	32	48	24	36	12	0.5	0.75	0.25
5	5	32	24	86	106	1.821	1.017	1.895	2.645	3.366	-52	4	52	60	80	48	56	8	0.6	0.7	0.1
5	5	29	29	90	105	1.573	1.344	1.991	2.173	3.277	-20	20	28	36	60	8	16	8	0.133333333	0.266666667	0.133333333
5	5	16	1	32	44	2.221	1.451	2.162	3.402	4.093	-44	-4	32	36	48	36	40	4	0.75	0.833333333	0.083333333
5	4	1	1	98	117	1.582	0.703	1.58	2.37	3.607	-80	4	44	56	76	40	52	12	0.526315789	0.684210526	0.157894737
5	4	29	29	104	124	1.912	1.167	2.029	2.535	3.961	-48	12	40	56	80	28	44	16	0.35	0.55	0.2
5	5	13	1	17	35	1.965	1.326	1.849	3.717	5.012	-52	-4	48	60	72	52	64	12	0.722222222	0.888888889	0.166666667
5	2	8	2	5	27	2.064	2.221	2.182	3.526	4.45	--	4	60	64	88	56	60	4	0.636363636	0.681818182	0.045454545
5	4	1	1	82	99	1.661	1.056	1.968	2.235	3.103	-36	12	32	36	68	20	24	4	0.294117647	0.352941176	0.058823529
5	4	42	29	104	120	1.98	1.167	1.881	2.779	3.914	-48	-4	28	44	64	32	48	16	0.5	0.75	0.25
5	2	27	27	97	119	1.628	1.284	2.282	2.742	3.544	-24	36	60	68	88	24	32	8	0.272727273	0.363636364	0.090909091
5	2	33	33	111	123	2.119	2.233	2.119	3.017	3.843	--	0	28	28	48	28	28	0	0.583333333	0.583333333	0
5	2	22	21	74	87	2.677	2.54	2.451	3.813	5.261	--	-8	28	32	52	36	40	4	0.692307692	0.769230769	0.076923077
5	5	1	1	33	46	2.265	1.923	1.872	2.901	4.587	--	-24	24	36	52	48	60	12	0.923076923	1.153846154	0.230769231
5	5	48	41	141	158	2.163	1.192	2.276	2.962	3.959	-56	4	36	44	68	32	40	8	0.470588235	0.588235294	0.117647059
5	2	23	23	87	102	2.228	2.075	1.881	3.257	4.102	--	-16	36	40	60	52	56	4	0.866666667	0.933333333	0.066666667
5	2	47	1	140	166	1.553	1.021	1.813	2.186	2.88	-40	36	60	72	104	24	36	12	0.230769231	0.346153846	0.115384615
5	1	2	2	51	65	1.963	1.87	1.645	2.856	3.492	--	-20	36	40	56	56	60	4	1	1.071428571	0.071428571
5	1	20	1	40	59	1.914	0.874	1.738	2.751	3.501	-60	-8	44	52	76	52	60	8	0.684210526	0.789473684	0.105263158
5	1	20	20	82	98	1.973	1.002	1.973	3.134	4.104	-68	0	40	44	64	40	44	4	0.625	0.6875	0.0625
5	4	1	1	22	35	1.991	1.092	1.851	2.796	3.781	-68	-8	28	32	52	36	40	4	0.692307692	0.769230769	0.076923077
5	1	19	14	41	58	2.132	2.211	2.045	2.649	3.513	--	-4	28	44	68	32	48	16	0.470588235	0.705882353	0.235294118
5	4	17	17	48	64	1.817	1.093	2.023	2.381	3.466	-48	12	28	44	64	16	32	16	0.25	0.5	0.25
5	4	11	2	18	41	1.765	1.123	2.373	3.007	4.363	-48	28	56	60	92	28	32	4	0.304347826	0.347826087	0.043478261
5	5	1	1	146	163	1.756	1.031	1.611	2.438	3.588	-80	-8	32	48	68	40	56	16	0.588235294	0.823529412	0.235294118
5	4	22	17	48	65	1.867	1.093	1.942	2.355	3.147	-48	12	32	40	68	20	28	8	0.294117647	0.411764706	0.117647059
5	4	23	23	64	86	1.864	1.087	2.076	2.722	4.344	-48	12	48	60	88	36	48	12	0.409090909	0.545454545	0.136363636
5	1	1	1	91	111	1.809	1.025	1.764	2.562	3.539	-64	-4	36	52	80	40	56	16	0.5	0.7	0.2
5	4	23	1	50	64	2.129	1.874	1.319	2.654	3.716	--	-24	28	32	56	52	56	4	0.928571429	1	0.071428571
5	5	22	21	58	72	2.358	2.553	2.122	2.935	3.925	--	-8	24	32	56	32	40	8	0.571428571	0.714285714	0.142857143
5	5	27	24	71	86	1.861	1.861	1.724	2.489	3.868	--	-8	24	40	60	32	48	16	0.533333333	0.8	0.266666667
5	2	34	33	111	124	2.079	2.207	1.722	3.198	3.912	--	-12	32	32	52	44	44	0	0.846153846	0.846153846	0
5	5	41	1	121	141	1.984	1.016	1.796	2.648	3.9	-80	-8	36	48	80	44	56	12	0.55	0.7	0.15
5	2	26	23	87	101	2.275	1.802	1.545	3.324	4.575	--	-32	32	32	56	64	64	0	1.142857143	1.142857143	0
5	1	28	28	79	107	1.628	0.992	1.71	2.324	3.598	-56	8	52	72	112	44	64	20	0.392857143	0.571428571	0.178571429
5	4	17	1	35	48	2.074	0.971	1.981	2.77	3.684	-56	-4	28	32	52	32	36	4	0.615384615	0.692307692	0.076923077
5	5	1	1	121	146	1.938	1.086	1.979	2.423	3.746	-68	12	48	68	100	36	56	20	0.36	0.56	0.2
5	2	1	1	46	64	1.581	1.001	1.47	3.353	4.985	-56	-4	52	56	72	56	60	4	0.777777778	0.833333333	0.055555556
5	5	50	1	146	165	1.99	1.031	1.953	2.379	4.081	-80	-4	20	52	76	24	56	32	0.315789474	0.736842105	0.421052632
5	2	38	38	126	138	2.133	2.239	2.084	2.814	3.906	--	-4	24	24	48	28	28	0	0.583333333	0.583333333	0
5	1	14	1	24	41	2.052	1.047	2.281	3.002	4.168	-56	8	36	44	68	28	36	8	0.411764706	0.529411765	0.117647059
5	4	23	23	86	102	2.253	1.021	2.027	2.71	4	-72	-8	24	48	64	32	56	24	0.5	0.875	0.375
5	5	33	27	86	99	2.029	1.079	2.029	2.585	4.069	-48	0	20	32	52	20	32	12	0.384615385	0.615384615	0.230769231
