Pos	Channel	Cell	MothCell	BirthFr	DivFr	Lb	Lri	Lrt	Lc	Ld	Tri	Trt	Tn	Tc	Td	Tn-Trt	Tc-Trt	Tc-Tn	(Tn-Trt)/Td	(Tc-Trt)/ Td	(Tc-Tn)/ Td
2	1	16	11	54	83	1.636	1.849	2.542	2.685	3.202	16	72	80	92	116	8	20	12	0.068965517	0.172413793	0.103448276
2	2	3	3	29	90	1.498	1.762	2.352	2.448	3.341	92	164	176	200	244	12	36	24	0.049180328	0.147540984	0.098360656
2	2	3	3	89	124	1.72	1.634	2.373	2.756	3.505	-8	64	96	104	140	32	40	8	0.228571429	0.285714286	0.057142857
2	2	4	4	25	53	1.525	1.466	2.053	2.859	3.622	-24	44	76	84	112	32	40	8	0.285714286	0.357142857	0.071428571
2	2	8	3	29	90	1.324	1.556	2.36	2.529	3.51	68	172	192	216	244	20	44	24	0.081967213	0.180327869	0.098360656
2	2	11	3	90	127	1.59	1.529	1.978	2.169	3.119	-8	64	88	104	148	24	40	16	0.162162162	0.27027027	0.108108108
2	4	1	1	17	46	1.726	1.522	2.347	2.481	3.2	-20	60	72	80	116	12	20	8	0.103448276	0.172413793	0.068965517
2	4	1	1	46	82	1.533	1.533	2.342	2.256	2.879	0	96	88	104	144	-8	8	16	-0.055555556	0.055555556	0.111111111
2	4	2	2	6	37	1.492	1.549	2.232	2.282	2.871	16	80	88	100	124	8	20	12	0.064516129	0.161290323	0.096774194
2	4	2	2	38	73	1.459	1.735	2.547	2.894	3.232	32	96	112	112	140	16	16	0	0.114285714	0.114285714	0
2	4	8	2	6	39	1.666	1.849	2.722	2.631	3.297	24	96	92	108	132	-4	12	16	-0.03030303	0.090909091	0.121212121
2	4	13	1	17	42	1.717	1.554	2.43	2.387	3.136	-16	56	52	72	100	-4	16	20	-0.04	0.16	0.2
2	4	13	13	42	79	1.54	1.54	2.366	2.34	3.3	0	96	84	108	148	-12	12	24	-0.081081081	0.081081081	0.162162162
2	4	13	13	79	111	1.632	1.541	2.24	2.422	3.012	-8	64	80	96	128	16	32	16	0.125	0.25	0.125
2	4	16	13	42	69	1.597	1.611	2.358	2.353	3.027	-4	68	64	76	108	-4	8	12	-0.037037037	0.074074074	0.111111111
2	4	16	16	69	109	1.514	1.665	2.509	2.682	3.345	28	108	116	132	160	8	24	16	0.05	0.15	0.1
2	4	17	1	46	83	1.667	1.651	2.472	2.609	3.085	-4	92	108	120	148	16	28	12	0.108108108	0.189189189	0.081081081
2	4	20	13	79	107	1.668	1.632	2.312	2.573	3.404	-4	56	72	80	112	16	24	8	0.142857143	0.214285714	0.071428571
2	4	22	1	82	128	1.422	1.532	2.244	2.359	2.946	44	128	136	148	184	8	20	12	0.043478261	0.108695652	0.065217391
2	4	23	17	83	136	1.544	1.609	2.331	2.588	3.357	4	132	148	172	212	16	40	24	0.075471698	0.188679245	0.113207547
2	5	1	1	23	96	1.46	1.624	2.503	2.617	3.51	28	200	220	228	292	20	28	8	0.068493151	0.095890411	0.02739726
2	5	1	1	96	132	1.87	1.437	2.173	2.331	3.176	-44	44	64	80	144	20	36	16	0.138888889	0.25	0.111111111
3	1	1	1	37	109	1.564	1.799	2.412	2.562	3.423	88	212	228	248	288	16	36	20	0.055555556	0.125	0.069444444
3	1	2	2	26	91	1.529	1.588	2.038	2.309	3.168	4	112	160	204	260	48	92	44	0.184615385	0.353846154	0.169230769
3	1	2	2	91	129	1.483	1.482	2.147	2.512	3.195	8	84	112	120	152	28	36	8	0.184210526	0.236842105	0.052631579
3	1	3	3	5	40	1.606	1.59	2.184	2.407	2.967	-4	84	100	108	140	16	24	8	0.114285714	0.171428571	0.057142857
3	1	3	3	41	88	1.606	1.648	2.271	2.72	3.184	20	96	144	168	188	48	72	24	0.255319149	0.382978723	0.127659574
3	1	4	4	5	40	1.824	1.679	2.363	2.611	3.003	-16	80	100	108	140	20	28	8	0.142857143	0.2	0.057142857
3	1	8	3	5	43	1.626	1.626	2.306	2.527	3.069	0	84	100	112	152	16	28	12	0.105263158	0.184210526	0.078947368
3	1	12	2	26	87	1.648	1.804	2.185	2.41	2.987	20	112	164	188	244	52	76	24	0.213114754	0.31147541	0.098360656
3	1	13	1	37	105	1.421	1.681	2.311	2.68	3.705	96	192	220	228	272	28	36	8	0.102941176	0.132352941	0.029411765
3	1	13	13	105	130	1.763	1.379	1.951	2.48	3.016	-48	16	56	60	100	40	44	4	0.4	0.44	0.04
3	1	16	3	40	76	1.398	1.488	2.151	2.427	2.876	20	84	104	124	144	20	40	20	0.138888889	0.277777778	0.138888889
3	1	25	13	105	131	1.942	1.42	2.079	2.457	3.213	-44	20	48	76	104	28	56	28	0.269230769	0.538461538	0.269230769
3	2	1	1	23	76	1.467	1.349	1.883	2.527	3.614	-12	64	148	176	212	84	112	28	0.396226415	0.528301887	0.132075472
3	2	1	1	77	96	1.849	1.235	2.011	2.253	2.866	-72	12	32	40	76	20	28	8	0.263157895	0.368421053	0.105263158
3	2	1	1	96	136	1.36	1.533	2.095	2.184	2.734	20	100	108	120	160	8	20	12	0.05	0.125	0.075
3	2	2	2	13	70	1.547	1.598	2.505	2.581	3.797	4	116	124	160	228	8	44	36	0.035087719	0.192982456	0.157894737
3	2	3	3	26	64	1.564	1.313	2.079	2.33	2.991	-32	72	100	128	152	28	56	28	0.184210526	0.368421053	0.184210526
3	2	4	4	18	55	1.586	1.495	2.423	2.423	3.385	-16	96	96	112	148	0	16	16	0	0.108108108	0.108108108
3	2	11	2	12	58	1.424	1.375	2.119	2.166	2.956	-4	120	128	144	184	8	24	16	0.043478261	0.130434783	0.086956522
3	2	13	13	82	99	2.075	1.29	2.075	2.617	3.184	-80	0	36	44	68	36	44	8	0.529411765	0.647058824	0.117647059
3	2	13	13	100	130	1.605	1.269	2.209	2.325	2.833	-40	64	76	80	120	12	16	4	0.1	0.133333333	0.033333333
3	2	20	1	77	102	1.884	1.182	1.884	2.303	3.149	-80	0	44	68	100	44	68	24	0.44	0.68	0.24
3	2	21	13	82	108	1.979	1.312	1.881	2.956	3.861	-76	-8	68	76	104	76	84	8	0.730769231	0.807692308	0.076923077
3	2	22	1	96	134	1.506	1.659	2.431	2.644	3.155	16	96	108	104	152	12	8	-4	0.078947368	0.052631579	-0.026315789
3	2	23	13	99	127	1.645	1.308	2.136	2.369	3.032	-32	48	68	92	112	20	44	24	0.178571429	0.392857143	0.214285714
3	3	1	1	59	94	2.145	1.319	1.765	2.475	3.481	-132	-48	48	84	140	96	132	36	0.685714286	0.942857143	0.257142857
3	3	1	1	96	127	1.871	1.284	1.85	2.691	3.608	-88	-4	80	88	124	84	92	8	0.677419355	0.741935484	0.064516129
3	3	3	3	51	91	1.634	1.551	2.325	2.381	3.044	-8	96	104	116	160	8	20	12	0.05	0.125	0.075
3	3	4	4	32	61	1.598	1.509	2.379	2.574	3.322	-8	68	80	92	116	12	24	12	0.103448276	0.206896552	0.103448276
