Pos	Channel	Cell	MothCell	BirthFr	DivFr	Lb	Lri	Lrt	Lc	Ld	Tri	Trt	Tn	Tc	Td	Tn-Trt	Tc-Trt	Tc-Tn	(Tn-Trt)/Td	(Tc-Trt)/ Td	(Tc-Tn)/ Td
8	4	30	30	239	273	1.811	1.984	2.702	2.751	3.634	24	84	88	96	136	4	12	8	0.029411765	0.088235294	0.058823529
8	4	33	30	240	277	1.8	1.805	2.375	2.6	3.517	8	72	96	108	148	24	36	12	0.162162162	0.243243243	0.081081081
8	4	35	2	247	279	1.472	1.435	2.016	2.167	2.754	-4	72	84	84	128	12	12	0	0.09375	0.09375	0
9	4	2	2	8	49	2.187	2.336	3.366	3.333	4.155	20	120	116	128	164	-4	8	12	-0.024390244	0.048780488	0.073170732
9	4	2	2	49	80	2.15	1.867	2.783	3.289	4.107	-20	56	92	92	124	36	36	0	0.290322581	0.290322581	0
9	4	2	2	80	107	2.263	2.161	2.464	2.685	3.318	-12	68	76	76	108	8	8	0	0.074074074	0.074074074	0
9	4	2	2	107	136	1.752	1.676	2.536	2.642	3.278	-8	68	80	92	116	12	24	12	0.103448276	0.206896552	0.103448276
9	4	2	2	136	176	1.62	1.907	2.943	2.943	3.526	36	128	128	132	160	0	4	4	0	0.025	0.025
9	4	3	3	12	63	1.524	1.681	2.703	2.841	3.343	20	116	140	148	204	24	32	8	0.117647059	0.156862745	0.039215686
9	4	7	2	8	49	1.824	1.999	2.683	2.881	3.839	24	100	116	128	164	16	28	12	0.097560976	0.170731707	0.073170732
9	4	7	7	51	81	1.925	1.771	2.438	2.887	3.589	-20	44	80	96	120	36	52	16	0.3	0.433333333	0.133333333
9	4	8	3	12	49	1.624	1.747	2.452	2.592	3.25	12	88	96	120	148	8	32	24	0.054054054	0.216216216	0.162162162
9	4	10	7	50	76	1.964	1.916	2.602	2.859	3.544	-8	52	72	76	104	20	24	4	0.192307692	0.230769231	0.038461538
9	4	12	2	49	77	2.005	1.818	2.539	2.991	3.781	-16	40	72	76	112	32	36	4	0.285714286	0.321428571	0.035714286
9	4	12	12	77	102	1.905	1.614	2.392	2.483	3.388	-24	48	56	72	100	8	24	16	0.08	0.24	0.16
9	4	12	12	103	135	1.688	1.841	2.905	2.746	3.45	20	100	96	108	128	-4	8	12	-0.03125	0.0625	0.09375
9	4	14	12	77	105	1.876	1.697	2.614	2.722	3.712	-16	60	68	64	112	8	4	-4	0.071428571	0.035714286	-0.035714286
9	4	16	2	80	111	1.844	1.829	2.406	3.052	3.552	-4	52	96	88	124	44	36	-8	0.35483871	0.290322581	-0.064516129
9	4	16	16	113	143	1.973	2.019	2.78	2.865	3.55	8	76	80	84	120	4	8	4	0.033333333	0.066666667	0.033333333
9	4	16	16	144	171	1.805	1.897	2.728	2.864	3.342	8	72	80	76	108	8	4	-4	0.074074074	0.037037037	-0.037037037
9	4	18	12	103	130	1.766	1.861	2.966	2.966	3.48	8	84	84	88	108	0	4	4	0	0.037037037	0.037037037
9	4	20	2	107	138	1.566	1.474	2.294	2.32	2.942	-12	72	76	92	124	4	20	16	0.032258065	0.161290323	0.129032258
9	4	20	20	138	194	1.482	1.721	2.486	2.648	3.342	52	160	176	192	224	16	32	16	0.071428571	0.142857143	0.071428571
9	4	21	16	111	149	1.635	1.681	2.319	2.556	3.392	4	76	92	112	152	16	36	20	0.105263158	0.236842105	0.131578947
9	4	24	2	136	178	1.658	1.954	2.357	2.692	3.312	32	88	120	136	168	32	48	16	0.19047619	0.285714286	0.095238095
9	4	25	20	138	193	1.46	1.801	2.78	2.987	3.377	56	180	196	208	220	16	28	12	0.072727273	0.127272727	0.054545455
9	4	26	16	144	169	1.848	1.787	2.648	2.926	3.223	-4	72	84	76	100	12	4	-8	0.12	0.04	-0.08
10	2	2	2	113	137	2.257	3.403	2.367	3.139	3.475	92	8	40	52	96	32	44	12	0.333333333	0.458333333	0.125
10	2	2	2	137	172	1.774	1.73	2.375	2.448	3.16	-4	72	76	100	140	4	28	24	0.028571429	0.2	0.171428571
10	2	2	2	174	223	1.828	2.074	2.886	3.083	4.235	40	128	144	160	196	16	32	16	0.081632653	0.163265306	0.081632653
10	2	3	3	58	111	1.863	1.653	2.535	2.811	3.379	-32	120	164	192	212	44	72	28	0.20754717	0.339622642	0.132075472
10	2	10	2	77	112	2.057	1.658	2.264	3.269	5.466	-84	20	84	112	140	64	92	28	0.457142857	0.657142857	0.2
10	2	16	2	137	176	1.701	1.731	2.383	2.58	2.875	4	80	112	120	156	32	40	8	0.205128205	0.256410256	0.051282051
