Pos	Channel	Cell	MothCell	BirthFr	DivFr	Lb	Lri	Lrt	Lc	Ld	Tri	Trt	Tn	Tc	Td	Tn-Trt	Tc-Trt	Tc-Tn	(Tn-Trt)/Td	(Tc-Trt)/ Td	(Tc-Tn)/ Td
20	5	21	1	80	134	1.124	1.493	2.111	2.218	2.463	36	140	152	164	216	12	24	12	0.055555556	0.111111111	0.055555556
20	5	25	1	127	192	1.217	1.152	1.834	2.324	2.67	8	144	208	208	260	64	64	0	0.246153846	0.246153846	0
20	5	26	21	134	212	1.139	1.672	2.272	2.338	2.409	108	224	240	268	312	16	44	28	0.051282051	0.141025641	0.08974359
21	1	12	1	14	45	1.008	1.424	1.973	2.471	2.869	12	64	96	100	124	32	36	4	0.258064516	0.290322581	0.032258065
21	1	12	12	15	45	0.717	0.712	1.071	1.302	2.165	8	68	80	100	120	12	32	20	0.1	0.266666667	0.166666667
21	1	12	12	47	89	1.324	1.251	2.064	2.893	3.342	28	120	140	140	168	20	20	0	0.119047619	0.119047619	0
22	3	1	1	41	76	1.611	1.636	2.185	2.315	3.015	8	80	100	104	140	20	24	4	0.142857143	0.171428571	0.028571429
22	3	2	2	12	67	1.801	1.914	2.91	2.91	3.144	28	184	184	192	220	0	8	8	0	0.036363636	0.036363636
22	3	12	1	25	65	1.401	1.952	2.637	2.637	3.352	48	108	108	112	160	0	4	4	0	0.025	0.025
22	4	1	1	8	63	1.728	1.626	1.965	2.364	2.844	68	124	172	180	220	48	56	8	0.218181818	0.254545455	0.036363636
22	4	1	1	63	114	1.7	1.602	2.161	2.297	2.643	52	124	152	164	204	28	40	12	0.137254902	0.196078431	0.058823529
22	5	1	1	21	100	1.583	1.597	1.713	1.98	2.601	44	172	248	268	316	76	96	20	0.240506329	0.303797468	0.063291139
22	5	2	2	27	64	1.682	1.631	2.241	2.462	2.667	-8	68	104	104	148	36	36	0	0.243243243	0.243243243	0
22	5	9	9	158	208	2.081	1.489	2.186	2.877	3.01	-60	44	132	140	200	88	96	8	0.44	0.48	0.04
22	5	17	1	100	161	1.437	1.397	2.287	2.287	3.035	-4	128	128	164	244	0	36	36	0	0.147540984	0.147540984
23	3	1	1	25	63	1.691	1.497	2.001	2.172	2.597	-36	72	92	92	152	20	20	0	0.131578947	0.131578947	0
23	3	3	3	16	42	1.951	1.677	2.14	2.56	3.226	-20	28	60	64	104	32	36	4	0.307692308	0.346153846	0.038461538
23	4	1	1	69	114	1.629	1.62	2.056	2.479	2.979	12	84	128	132	180	44	48	4	0.244444444	0.266666667	0.022222222
23	4	1	1	113	158	1.537	1.661	2.056	2.272	2.74	32	100	132	140	180	32	40	8	0.177777778	0.222222222	0.044444444
23	4	13	1	70	113	1.771	1.546	1.599	1.603	2.482	20	88	116	128	172	28	40	12	0.162790698	0.23255814	0.069767442
24	1	1	1	36	75	1.76	2.054	2.662	2.736	3.257	28	100	112	120	156	12	20	8	0.076923077	0.128205128	0.051282051
25	2	1	1	24	61	1.724	1.79	2.271	2.371	2.903	24	96	104	108	148	8	12	4	0.054054054	0.081081081	0.027027027
25	2	1	1	61	122	1.377	1.678	2.211	2.273	2.79	96	180	188	196	244	8	16	8	0.032786885	0.06557377	0.032786885
25	2	11	1	24	61	1.596	1.743	2.513	2.547	3.09	36	100	104	112	148	4	12	8	0.027027027	0.081081081	0.054054054
25	2	11	11	61	107	1.463	1.784	2.255	2.193	2.52	36	132	140	140	184	8	8	0	0.043478261	0.043478261	0
25	2	14	1	61	120	1.526	1.812	2.494	2.543	3.136	48	164	168	184	236	4	20	16	0.016949153	0.084745763	0.06779661
25	4	1	1	40	86	1.449	1.558	1.865	2.261	2.806	16	68	124	140	184	56	72	16	0.304347826	0.391304348	0.086956522
25	4	2	2	33	79	1.977	1.944	2.433	2.687	2.951	-8	76	116	124	184	40	48	8	0.217391304	0.260869565	0.043478261
25	4	3	3	9	44	1.917	2.005	2.49	3.069	1.913	8	56	104	112	140	48	56	8	0.342857143	0.4	0.057142857
25	4	12	1	39	77	1.135	1.365	1.938	2.042	2.646	16	88	104	108	152	16	20	4	0.105263158	0.131578947	0.026315789
26	1	1	1	21	58	1.927	1.884	2.908	2.977	3.358	20	96	112	108	148	16	12	-4	0.108108108	0.081081081	-0.027027027
26	2	1	1	16	45	1.872	1.525	2.012	2.342	2.863	-48	20	64	76	116	44	56	12	0.379310345	0.482758621	0.103448276
26	2	1	1	46	84	1.548	1.468	1.578	2.02	2.47	-8	64	112	120	152	48	56	8	0.315789474	0.368421053	0.052631579
26	2	1	1	84	179	1.257	1.463	2.031	2.262	2.803	112	236	308	304	380	72	68	-4	0.189473684	0.178947368	-0.010526316
26	2	11	1	16	46	1.748	1.392	1.962	2.31	3.471	-44	16	52	56	120	36	40	4	0.3	0.333333333	0.033333333
26	2	11	11	46	81	1.704	1.43	2.248	2.32	2.698	-24	56	64	76	140	8	20	12	0.057142857	0.142857143	0.085714286
26	2	17	1	46	77	1.37	1.445	1.67	1.981	2.584	8	56	80	88	124	24	32	8	0.193548387	0.258064516	0.064516129
26	2	17	17	80	133	1.315	1.417	2.164	2.188	2.518	52	136	148	152	212	12	16	4	0.056603774	0.075471698	0.018867925
26	2	23	1	84	153	1.213	1.402	2.292	2.39	2.828	96	200	216	224	276	16	24	8	0.057971014	0.086956522	0.028985507
26	5	3	3	16	72	1.738	1.778	2.035	2.383	2.88	12	112	152	164	224	40	52	12	0.178571429	0.232142857	0.053571429
27	3	1	1	13	58	1.79	1.749	2.069	2.303	2.725	-8	64	116	132	180	52	68	16	0.288888889	0.377777778	0.088888889
27	3	4	4	23	53	1.823	1.34	1.983	2.39	3.069	-52	24	60	64	120	36	40	4	0.3	0.333333333	0.033333333
27	3	10	1	13	56	1.435	1.52	2.382	2.322	3.161	8	100	96	108	172	-4	8	12	-0.023255814	0.046511628	0.069767442
27	3	10	10	57	111	1.676	1.693	2.128	2.251	2.866	8	108	140	140	216	32	32	0	0.148148148	0.148148148	0
27	3	14	2	42	82	1.461	1.384	1.9	2.097	2.576	8	88	112	120	160	24	32	8	0.15	0.2	0.05
27	3	17	1	59	115	1.276	1.706	2.419	2.505	3.431	64	152	160	168	224	8	16	8	0.035714286	0.071428571	0.035714286
27	3	17	17	115	164	1.781	1.631	2.239	2.496	3.072	-20	48	132	132	196	84	84	0	0.428571429	0.428571429	0
27	4	6	6	5	45	1.026	1.253	2.047	2.174	3.343	44	108	124	136	160	16	28	12	0.1	0.175	0.075
27	5	9	3	25	78	1.419	1.435	1.97	2.538	2.993	4	120	168	164	212	48	44	-4	0.226415094	0.20754717	-0.018867925
27	5	10	4	31	69	1.58	1.091	1.65	2.346	2.922	-28	36	108	112	152	72	76	4	0.473684211	0.5	0.026315789
29	2	12	1	14	49	1.553	1.355	1.928	2.387	2.928	-44	56	92	92	140	36	36	0	0.257142857	0.257142857	0
29	2	12	12	49	94	1.606	1.513	2.166	2.291	2.827	32	108	120	128	180	12	20	8	0.066666667	0.111111111	0.044444444
29	2	17	2	45	92	1.301	1.29	2.258	2.258	2.965	4	116	116	124	188	0	8	8	0	0.042553191	0.042553191
29	2	20	1	46	93	1.081	1.293	1.934	2.038	2.882	32	120	132	132	188	12	12	0	0.063829787	0.063829787	0
29	4	1	1	19	72	1.738	1.675	2.266	2.897	3.546	20	100	156	160	212	56	60	4	0.264150943	0.283018868	0.018867925
29	4	1	1	72	128	1.743	1.752	2.169	2.51	2.986	4	96	156	160	224	60	64	4	0.267857143	0.285714286	0.017857143
